From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
O00584	UniRef100_O00584	Cluster: Ribonuclease T2	4	1.0	Homo sapiens	9606
O00585	UniRef100_O00585	Cluster: C-C motif chemokine 21	6	1.0	Homininae	207598
O00592	UniRef100_O00592	Cluster: Podocalyxin	1	1.0	Homo sapiens	9606
O00602	UniRef100_O00602	Cluster: Ficolin-1	1	1.0	Homo sapiens	9606
O00622	UniRef100_O00622	Cluster: CCN family member 1	2	1.0	Homo sapiens	9606
O00629	UniRef100_O00629	Cluster: Importin subunit alpha-3	16	1.0	Catarrhini	9526
O00716	UniRef100_O00716	Cluster: Transcription factor E2F3	2	1.0	Homo sapiens	9606
O00743	UniRef100_O00743	Cluster: Serine/threonine-protein phosphatase 6 catalytic subunit	126	1.0	Amniota	32524
O00748	UniRef100_O00748	Cluster: Cocaine esterase	2	1.0	Homo sapiens	9606
O00762	UniRef100_O00762	Cluster: Ubiquitin-conjugating enzyme E2 C	13	1.0	Hominoidea	314295
O00767	UniRef100_O00767	Cluster: Stearoyl-CoA desaturase	1	1.0	Homo sapiens	9606
O14494	UniRef100_O14494	Cluster: Phospholipid phosphatase 1	3	1.0	Homininae	207598
O14503	UniRef100_O14503	Cluster: Class E basic helix-loop-helix protein 40	6	1.0	Hominoidea	314295
O14519	UniRef100_O14519	Cluster: Cyclin-dependent kinase 2-associated protein 1	8	1.0	Euarchontoglires	314146
O14520	UniRef100_O14520	Cluster: Aquaporin-7	4	1.0	Homo sapiens	9606
O14524	UniRef100_O14524	Cluster: Nuclear envelope integral membrane protein 1	1	1.0	Homo sapiens	9606
O14526	UniRef100_O14526	Cluster: F-BAR domain only protein 1	2	1.0	Homo sapiens	9606
O14545	UniRef100_O14545	Cluster: TRAF-type zinc finger domain-containing protein 1	3	1.0	Homo sapiens	9606
O14558	UniRef100_O14558	Cluster: Heat shock protein beta-6	12	1.0	Hominidae	9604
O14578	UniRef100_O14578	Cluster: Citron Rho-interacting kinase	1	1.0	Homo sapiens	9606
O14579	UniRef100_O14579	Cluster: Coatomer subunit epsilon	4	1.0	Homininae	207598
O14595	UniRef100_O14595	Cluster: Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2	13	1.0	Catarrhini	9526
O14617	UniRef100_O14617	Cluster: AP-3 complex subunit delta-1	1	1.0	Homo sapiens	9606
O14625	UniRef100_O14625	Cluster: C-X-C motif chemokine 11	6	1.0	Homininae	207598
O14639	UniRef100_O14639	Cluster: Actin-binding LIM protein 1	2	1.0	Homo sapiens	9606
O14641	UniRef100_O14641	Cluster: Segment polarity protein dishevelled homolog DVL-2	5	1.0	Homininae	207598
O14654	UniRef100_O14654	Cluster: Insulin receptor substrate 4	2	1.0	Homo sapiens	9606
O14662	UniRef100_O14662	Cluster: Syntaxin-16	5	1.0	Homininae	207598
O14672	UniRef100_O14672	Cluster: Disintegrin and metalloproteinase domain-containing protein 10	12	1.0	Catarrhini	9526
O14684	UniRef100_O14684	Cluster: Prostaglandin E synthase	3	1.0	Homo sapiens	9606
O14686	UniRef100_O14686	Cluster: Histone-lysine N-methyltransferase 2D	2	1.0	Homo sapiens	9606
O14709	UniRef100_O14709	Cluster: Zinc finger protein 197	3	1.0	Homo sapiens	9606
O14732	UniRef100_O14732	Cluster: Inositol monophosphatase 2	3	1.0	Homo sapiens	9606
O14733	UniRef100_O14733	Cluster: Dual specificity mitogen-activated protein kinase kinase 7	8	1.0	Catarrhini	9526
O14735	UniRef100_O14735	Cluster: CDP-diacylglycerol--inositol 3-phosphatidyltransferase	6	1.0	Homininae	207598
O14737	UniRef100_O14737	Cluster: Programmed cell death protein 5	15	1.0	Catarrhini	9526
O14744	UniRef100_O14744	Cluster: Protein arginine N-methyltransferase 5	20	1.0	Boreoeutheria	1437010
O14745	UniRef100_O14745	Cluster: Na(+)/H(+) exchange regulatory cofactor NHE-RF1	2	1.0	Homo sapiens	9606
O14770	UniRef100_O14770	Cluster: Homeobox protein Meis2	20	1.0	Eutheria	9347
O14773	UniRef100_O14773	Cluster: Tripeptidyl-peptidase 1	3	1.0	Homo sapiens	9606
O14776	UniRef100_O14776	Cluster: Transcription elongation regulator 1	3	1.0	Homininae	207598
O14786	UniRef100_O14786	Cluster: Neuropilin-1	1	1.0	Homo sapiens	9606
O14795	UniRef100_O14795	Cluster: Protein unc-13 homolog B	2	1.0	Homo sapiens	9606
O14802	UniRef100_O14802	Cluster: DNA-directed RNA polymerase III subunit RPC1	3	1.0	Hominidae	9604
O14818	UniRef100_O14818	Cluster: Proteasome subunit alpha type-7	7	1.0	Homo sapiens	9606
O14827	UniRef100_O14827	Cluster: Ras-specific guanine nucleotide-releasing factor 2	5	1.0	Homo sapiens	9606
O14828	UniRef100_O14828	Cluster: Secretory carrier-associated membrane protein 3	5	1.0	Homininae	207598
O14836	UniRef100_O14836	Cluster: Tumor necrosis factor receptor superfamily member 13B	2	1.0	Homo sapiens	9606
O14867	UniRef100_O14867	Cluster: Transcription regulator protein BACH1	3	1.0	Homo sapiens	9606
O14879	UniRef100_O14879	Cluster: Interferon-induced protein with tetratricopeptide repeats 3	2	1.0	Homo sapiens	9606
O14880	UniRef100_O14880	Cluster: Glutathione S-transferase 3, mitochondrial	5	1.0	Homininae	207598
O14893	UniRef100_O14893	Cluster: Gem-associated protein 2	13	1.0	Catarrhini	9526
O14901	UniRef100_O14901	Cluster: Krueppel-like factor 11	3	1.0	Homo sapiens	9606
O14907	UniRef100_O14907	Cluster: Tax1-binding protein 3	87	1.0	Tetrapoda	32523
O14908	UniRef100_O14908	Cluster: PDZ domain-containing protein GIPC1	8	1.0	Catarrhini	9526
O14917	UniRef100_O14917	Cluster: Protocadherin-17	1	1.0	Homo sapiens	9606
O14920	UniRef100_O14920	Cluster: Inhibitor of nuclear factor kappa-B kinase subunit beta	2	1.0	Homo sapiens	9606
O14925	UniRef100_O14925	Cluster: Mitochondrial import inner membrane translocase subunit Tim23	20	1.0	Simiiformes	314293
O14929	UniRef100_O14929	Cluster: Histone acetyltransferase type B catalytic subunit	3	1.0	Homo sapiens	9606
O14933	UniRef100_O14933	Cluster: Ubiquitin/ISG15-conjugating enzyme E2 L6	3	1.0	Homininae	207598
O14936	UniRef100_O14936	Cluster: Peripheral plasma membrane protein CASK	23	1.0	Boreoeutheria	1437010
O14949	UniRef100_O14949	Cluster: Cytochrome b-c1 complex subunit 8	6	1.0	Homininae	207598
O14950	UniRef100_O14950	Cluster: Myosin regulatory light chain 12B	75	1.0	cellular organisms	131567
O14964	UniRef100_O14964	Cluster: Hepatocyte growth factor-regulated tyrosine kinase substrate	2	1.0	Homo sapiens	9606
O14966	UniRef100_O14966	Cluster: Ras-related protein Rab-7L1	12	1.0	Hominoidea	314295
O14967	UniRef100_O14967	Cluster: Calmegin	4	1.0	Homo sapiens	9606
O14974	UniRef100_O14974	Cluster: Protein phosphatase 1 regulatory subunit 12A	3	1.0	Homininae	207598
O14975	UniRef100_O14975	Cluster: Long-chain fatty acid transport protein 2	2	1.0	Homo sapiens	9606
O14977	UniRef100_O14977	Cluster: Antizyme inhibitor 1	7	1.0	Homininae	207598
O14979	UniRef100_O14979	Cluster: Heterogeneous nuclear ribonucleoprotein D-like	5	1.0	Homininae	207598
O14980	UniRef100_O14980	Cluster: Exportin-1	16	1.0	Simiiformes	314293
O14981	UniRef100_O14981	Cluster: TATA-binding protein-associated factor 172	11	1.0	Homininae	207598
O15015	UniRef100_O15015	Cluster: Zinc finger protein 646	1	1.0	Homo sapiens	9606
O15021	UniRef100_O15021	Cluster: Microtubule-associated serine/threonine-protein kinase 4	1	1.0	Homo sapiens	9606
O15031	UniRef100_O15031	Cluster: Plexin-B2	3	1.0	Homo sapiens	9606
O15033	UniRef100_O15033	Cluster: Apoptosis-resistant E3 ubiquitin protein ligase 1	10	1.0	Catarrhini	9526
O15042	UniRef100_O15042	Cluster: U2 snRNP-associated SURP motif-containing protein	21	1.0	Boreoeutheria	1437010
O15050	UniRef100_O15050	Cluster: TPR and ankyrin repeat-containing protein 1	1	1.0	Homo sapiens	9606
O15054	UniRef100_O15054	Cluster: Lysine-specific demethylase 6B	1	1.0	Homo sapiens	9606
O15062	UniRef100_O15062	Cluster: Zinc finger and BTB domain-containing protein 5	2	1.0	Homo sapiens	9606
O15075	UniRef100_O15075	Cluster: Serine/threonine-protein kinase DCLK1	25	1.0	Boreoeutheria	1437010
O15084	UniRef100_O15084	Cluster: Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	3	1.0	Hominidae	9604
O15085	UniRef100_O15085	Cluster: Rho guanine nucleotide exchange factor 11	2	1.0	Homo sapiens	9606
O15091	UniRef100_O15091	Cluster: Mitochondrial ribonuclease P catalytic subunit	9	1.0	Homininae	207598
O15111	UniRef100_O15111	Cluster: Inhibitor of nuclear factor kappa-B kinase subunit alpha	1	1.0	Homo sapiens	9606
O15116	UniRef100_O15116	Cluster: U6 snRNA-associated Sm-like protein LSm1	84	1.0	Eutheria	9347
O15117	UniRef100_O15117	Cluster: FYN-binding protein 1	2	1.0	Homo sapiens	9606
O15118	UniRef100_O15118	Cluster: NPC intracellular cholesterol transporter 1	4	1.0	Homo sapiens	9606
O15119	UniRef100_O15119	Cluster: T-box transcription factor TBX3	2	1.0	Homo sapiens	9606
O15126	UniRef100_O15126	Cluster: Secretory carrier-associated membrane protein 1	2	1.0	Homo sapiens	9606
O15127	UniRef100_O15127	Cluster: Secretory carrier-associated membrane protein 2	3	1.0	Homininae	207598
O15131	UniRef100_O15131	Cluster: Importin subunit alpha-6	2	1.0	Homo sapiens	9606
O15143	UniRef100_O15143	Cluster: Actin-related protein 2/3 complex subunit 1B	3	1.0	Homininae	207598
O15144	UniRef100_O15144	Cluster: Actin-related protein 2/3 complex subunit 2	63	1.0	Boreoeutheria	1437010
O15145	UniRef100_O15145	Cluster: Actin-related protein 2/3 complex subunit 3	75	1.0	Eutheria	9347
O15151	UniRef100_O15151	Cluster: Protein Mdm4	3	1.0	Homo sapiens	9606
O15160	UniRef100_O15160	Cluster: DNA-directed RNA polymerases I and III subunit RPAC1	11	1.0	Homininae	207598
O15162	UniRef100_O15162	Cluster: Phospholipid scramblase 1	5	1.0	Homininae	207598
O15169	UniRef100_O15169	Cluster: Axin-1	2	1.0	Homo sapiens	9606
O15173	UniRef100_O15173	Cluster: Membrane-associated progesterone receptor component 2	1	1.0	Homo sapiens	9606
O15197	UniRef100_O15197	Cluster: Ephrin type-B receptor 6	1	1.0	Homo sapiens	9606
O15201	UniRef100_O15201	Cluster: Cadherin (Fragment)	1	1.0	Homo sapiens	9606
O15204	UniRef100_O15204	Cluster: ADAM DEC1	3	1.0	Homo sapiens	9606
O15226	UniRef100_O15226	Cluster: NF-kappa-B-repressing factor	6	1.0	Homininae	207598
O15228	UniRef100_O15228	Cluster: Dihydroxyacetone phosphate acyltransferase	2	1.0	Homo sapiens	9606
O15230	UniRef100_O15230	Cluster: Laminin subunit alpha-5	1	1.0	Homo sapiens	9606
O15234	UniRef100_O15234	Cluster: Protein CASC3	8	1.0	Homininae	207598
O15240	UniRef100_O15240	Cluster: Neurosecretory protein VGF	1	1.0	Homo sapiens	9606
O15243	UniRef100_O15243	Cluster: Leptin receptor gene-related protein	25	1.0	Simiiformes	314293
O15258	UniRef100_O15258	Cluster: Protein RER1	18	1.0	Catarrhini	9526
O15260	UniRef100_O15260	Cluster: Surfeit locus protein 4	8	1.0	Hominoidea	314295
O15263	UniRef100_O15263	Cluster: Defensin beta 4A	1	1.0	Homo sapiens	9606
O15269	UniRef100_O15269	Cluster: Serine palmitoyltransferase 1	2	1.0	Homo sapiens	9606
O15270	UniRef100_O15270	Cluster: Serine palmitoyltransferase 2	3	1.0	Homo sapiens	9606
O15294	UniRef100_O15294	Cluster: UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	10	1.0	Boreoeutheria	1437010
O15304	UniRef100_O15304	Cluster: Apoptosis regulatory protein Siva	3	1.0	Homininae	207598
O15305	UniRef100_O15305	Cluster: Phosphomannomutase 2	5	1.0	Homo sapiens	9606
O15315	UniRef100_O15315	Cluster: DNA repair protein RAD51 homolog 2	1	1.0	Homo sapiens	9606
O15355	UniRef100_O15355	Cluster: Protein phosphatase 1G	7	1.0	Homininae	207598
O15357	UniRef100_O15357	Cluster: Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	2	1.0	Homo sapiens	9606
O15360	UniRef100_O15360	Cluster: Fanconi anemia group A protein	4	1.0	Homo sapiens	9606
O15371	UniRef100_O15371	Cluster: Eukaryotic translation initiation factor 3 subunit D	29	1.0	Simiiformes	314293
B3KS98	UniRef100_O15372	Cluster: Eukaryotic translation initiation factor 3 subunit H	11	1.0	Hominidae	9604
O15379	UniRef100_O15379	Cluster: Histone deacetylase 3	106	1.0	Boreoeutheria	1437010
O15389	UniRef100_O15389	Cluster: Sialic acid-binding Ig-like lectin 5	2	1.0	Homo sapiens	9606
O15397	UniRef100_O15397	Cluster: Importin-8	3	1.0	Homo sapiens	9606
O15400	UniRef100_O15400	Cluster: Syntaxin-7	3	1.0	Homininae	207598
O15417	UniRef100_O15417	Cluster: Trinucleotide repeat-containing gene 18 protein	1	1.0	Homo sapiens	9606
O15427	UniRef100_O15427	Cluster: Monocarboxylate transporter 4	4	1.0	Homo sapiens	9606
O15438	UniRef100_O15438	Cluster: ATP-binding cassette sub-family C member 3	1	1.0	Homo sapiens	9606
O15498	UniRef100_O15498	Cluster: Synaptobrevin homolog YKT6	20	1.0	Catarrhini	9526
O15504	UniRef100_O15504	Cluster: Nucleoporin NUP42	2	1.0	Homo sapiens	9606
O15514	UniRef100_O15514	Cluster: DNA-directed RNA polymerase II subunit RPB4	75	1.0	Tetrapoda	32523
O15516	UniRef100_O15516	Cluster: Circadian locomoter output cycles protein kaput	1	1.0	Homo sapiens	9606
O15519	UniRef100_O15519	Cluster: CASP8 and FADD-like apoptosis regulator	6	1.0	Homo sapiens	9606
O15523	UniRef100_O15523	Cluster: ATP-dependent RNA helicase DDX3Y	4	1.0	Homo sapiens	9606
O15524	UniRef100_O15524	Cluster: Suppressor of cytokine signaling 1	3	1.0	Homininae	207598
O15533	UniRef100_O15533	Cluster: Tapasin	3	1.0	Homo sapiens	9606
O15552	UniRef100_O15552	Cluster: Free fatty acid receptor 2	3	1.0	Homo sapiens	9606
O43143	UniRef100_O43143	Cluster: ATP-dependent RNA helicase DHX15	5	1.0	Simiiformes	314293
O43149	UniRef100_O43149	Cluster: Zinc finger ZZ-type and EF-hand domain-containing protein 1	1	1.0	Homo sapiens	9606
O43151	UniRef100_O43151	Cluster: Methylcytosine dioxygenase TET3	2	1.0	Homo sapiens	9606
O43156	UniRef100_O43156	Cluster: TELO2-interacting protein 1 homolog	2	1.0	Homo sapiens	9606
O43157	UniRef100_O43157	Cluster: Plexin-B1	1	1.0	Homo sapiens	9606
O43164	UniRef100_O43164	Cluster: E3 ubiquitin-protein ligase Praja-2	1	1.0	Homo sapiens	9606
O43166	UniRef100_O43166	Cluster: Signal-induced proliferation-associated 1-like protein 1	2	1.0	Homo sapiens	9606
O43167	UniRef100_O43167	Cluster: Zinc finger and BTB domain-containing protein 24	2	1.0	Homo sapiens	9606
O43175	UniRef100_O43175	Cluster: D-3-phosphoglycerate dehydrogenase	2	1.0	Homo sapiens	9606
O43189	UniRef100_O43189	Cluster: PHD finger protein 1	4	1.0	Homo sapiens	9606
O43237	UniRef100_O43237	Cluster: Cytoplasmic dynein 1 light intermediate chain 2	15	1.0	Catarrhini	9526
O43242	UniRef100_O43242	Cluster: 26S proteasome non-ATPase regulatory subunit 3	6	1.0	Homo sapiens	9606
O43251	UniRef100_O43251	Cluster: RNA binding protein fox-1 homolog 2	3	1.0	Hominidae	9604
O43252	UniRef100_O43252	Cluster: Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	5	1.0	Hominoidea	314295
O43257	UniRef100_O43257	Cluster: Zinc finger HIT domain-containing protein 1	94	1.0	Boreoeutheria	1437010
O43264	UniRef100_O43264	Cluster: Centromere/kinetochore protein zw10 homolog	7	1.0	Homininae	207598
O43278	UniRef100_O43278	Cluster: Kunitz-type protease inhibitor 1	4	1.0	Homininae	207598
O43290	UniRef100_O43290	Cluster: U4/U6.U5 tri-snRNP-associated protein 1	1	1.0	Homo sapiens	9606
O43294	UniRef100_O43294	Cluster: Transforming growth factor beta-1-induced transcript 1 protein	8	1.0	Homininae	207598
O43303	UniRef100_O43303	Cluster: Centriolar coiled-coil protein of 110 kDa	1	1.0	Homo sapiens	9606
O43309	UniRef100_O43309	Cluster: Zinc finger and SCAN domain-containing protein 12	4	1.0	Amniota	32524
O43310	UniRef100_O43310	Cluster: CBP80/20-dependent translation initiation factor	2	1.0	Homo sapiens	9606
O43312	UniRef100_O43312	Cluster: Protein MTSS 1	1	1.0	Homo sapiens	9606
O43318	UniRef100_O43318	Cluster: Mitogen-activated protein kinase kinase kinase 7	22	1.0	Boreoeutheria	1437010
O43324	UniRef100_O43324	Cluster: Eukaryotic translation elongation factor 1 epsilon-1	4	1.0	Simiiformes	314293
O43390	UniRef100_O43390	Cluster: Heterogeneous nuclear ribonucleoprotein R	63	1.0	Boreoeutheria	1437010
O43395	UniRef100_O43395	Cluster: U4/U6 small nuclear ribonucleoprotein Prp3	76	1.0	Boreoeutheria	1437010
O43396	UniRef100_O43396	Cluster: Thioredoxin-like protein 1	18	1.0	Boreoeutheria	1437010
O43399	UniRef100_O43399	Cluster: Tumor protein D54	2	1.0	Homo sapiens	9606
O43402	UniRef100_O43402	Cluster: ER membrane protein complex subunit 8	51	1.0	Simiiformes	314293
O43414	UniRef100_O43414	Cluster: ERI1 exoribonuclease 3	16	1.0	Catarrhini	9526
O43422	UniRef100_O43422	Cluster: 52 kDa repressor of the inhibitor of the protein kinase	6	1.0	Homininae	207598
O43426	UniRef100_O43426	Cluster: Synaptojanin-1	4	1.0	Homo sapiens	9606
O43432	UniRef100_O43432	Cluster: Eukaryotic translation initiation factor 4 gamma 3	1	1.0	Homo sapiens	9606
O43439	UniRef100_O43439	Cluster: Protein CBFA2T2	3	1.0	Homo sapiens	9606
O43447	UniRef100_O43447	Cluster: Peptidyl-prolyl cis-trans isomerase H	113	1.0	Eutheria	9347
O43451	UniRef100_O43451	Cluster: Maltase-glucoamylase	5	1.0	Homo sapiens	9606
O43464	UniRef100_O43464	Cluster: Serine protease HTRA2, mitochondrial	2	1.0	Homo sapiens	9606
O43491	UniRef100_O43491	Cluster: Band 4.1-like protein 2	1	1.0	Homo sapiens	9606
O43504	UniRef100_O43504	Cluster: Ragulator complex protein LAMTOR5	65	1.0	Theria	32525
O43516	UniRef100_O43516	Cluster: WAS/WASL-interacting protein family member 1	2	1.0	Homo sapiens	9606
O43542	UniRef100_O43542	Cluster: DNA repair protein XRCC3	3	1.0	Homo sapiens	9606
O43570	UniRef100_O43570	Cluster: Carbonic anhydrase 12	1	1.0	Homo sapiens	9606
O43609	UniRef100_O43609	Cluster: Protein sprouty homolog 1	4	1.0	Homininae	207598
O43615	UniRef100_O43615	Cluster: Mitochondrial import inner membrane translocase subunit TIM44	1	1.0	Homo sapiens	9606
O43617	UniRef100_O43617	Cluster: Trafficking protein particle complex subunit 3	17	1.0	Catarrhini	9526
O43639	UniRef100_O43639	Cluster: Cytoplasmic protein NCK2	19	1.0	Simiiformes	314293
O43657	UniRef100_O43657	Cluster: Tetraspanin-6	5	1.0	Homininae	207598
O43660	UniRef100_O43660	Cluster: Pleiotropic regulator 1	3	1.0	Homo sapiens	9606
O43663	UniRef100_O43663	Cluster: Protein regulator of cytokinesis 1	1	1.0	Homo sapiens	9606
O43670	UniRef100_O43670	Cluster: BUB3-interacting and GLEBS motif-containing protein ZNF207	42	1.0	Boreoeutheria	1437010
O43679	UniRef100_O43679	Cluster: LIM domain-binding protein 2	21	1.0	Simiiformes	314293
O43680	UniRef100_O43680	Cluster: Transcription factor 21	9	1.0	Eutheria	9347
O43681	UniRef100_O43681	Cluster: ATPase GET3	73	1.0	Boreoeutheria	1437010
O43684	UniRef100_O43684	Cluster: Mitotic checkpoint protein BUB3	77	1.0	Eutheria	9347
O43699	UniRef100_O43699	Cluster: Sialic acid-binding Ig-like lectin 6	2	1.0	Homo sapiens	9606
O43709	UniRef100_O43709	Cluster: Probable 18S rRNA (guanine-N(7))-methyltransferase	2	1.0	Homininae	207598
O43715	UniRef100_O43715	Cluster: TP53-regulated inhibitor of apoptosis 1	12	1.0	Haplorrhini	376913
O43719	UniRef100_O43719	Cluster: HIV Tat-specific factor 1	5	1.0	Homininae	207598
O43747	UniRef100_O43747	Cluster: AP-1 complex subunit gamma-1	22	1.0	Simiiformes	314293
O43759	UniRef100_O43759	Cluster: Synaptogyrin-1	1	1.0	Homo sapiens	9606
O43760	UniRef100_O43760	Cluster: Synaptogyrin-2	4	1.0	Homo sapiens	9606
O43765	UniRef100_O43765	Cluster: Small glutamine-rich tetratricopeptide repeat-containing protein alpha	5	1.0	Homininae	207598
O43776	UniRef100_O43776	Cluster: Asparagine--tRNA ligase, cytoplasmic	3	1.0	Homo sapiens	9606
O43791	UniRef100_O43791	Cluster: Speckle-type POZ protein	111	1.0	Tetrapoda	32523
O43795	UniRef100_O43795	Cluster: Unconventional myosin-Ib	10	1.0	Hominidae	9604
O43809	UniRef100_O43809	Cluster: Cleavage and polyadenylation specificity factor subunit 5	50	1.0	Tetrapoda	32523
O43815	UniRef100_O43815	Cluster: Striatin	1	1.0	Homo sapiens	9606
O43819	UniRef100_O43819	Cluster: Protein SCO2 homolog, mitochondrial	2	1.0	Homo sapiens	9606
O43822	UniRef100_O43822	Cluster: Cilia- and flagella-associated protein 410	2	1.0	Homo sapiens	9606
O43823	UniRef100_O43823	Cluster: A-kinase anchor protein 8	2	1.0	Homo sapiens	9606
O43852	UniRef100_O43852	Cluster: Calumenin	26	1.0	Catarrhini	9526
O43865	UniRef100_O43865	Cluster: S-adenosylhomocysteine hydrolase-like protein 1	106	1.0	Tetrapoda	32523
O43866	UniRef100_O43866	Cluster: CD5 antigen-like	2	1.0	Homo sapiens	9606
O43889	UniRef100_O43889	Cluster: Cyclic AMP-responsive element-binding protein 3	2	1.0	Homo sapiens	9606
O43896	UniRef100_O43896	Cluster: Kinesin-like protein KIF1C	2	1.0	Homo sapiens	9606
O43914	UniRef100_O43914	Cluster: TYRO protein tyrosine kinase-binding protein	1	1.0	Homo sapiens	9606
O43927	UniRef100_O43927	Cluster: C-X-C motif chemokine 13	2	1.0	Homo sapiens	9606
O43929	UniRef100_O43929	Cluster: Origin recognition complex subunit 4	13	1.0	Homininae	207598
O60216	UniRef100_O60216	Cluster: Double-strand-break repair protein rad21 homolog	11	1.0	Hominidae	9604
O60218	UniRef100_O60218	Cluster: Aldo-keto reductase family 1 member B10	2	1.0	Homo sapiens	9606
O60220	UniRef100_O60220	Cluster: Mitochondrial import inner membrane translocase subunit Tim8 A	28	1.0	Euarchontoglires	314146
O60234	UniRef100_O60234	Cluster: Glia maturation factor gamma	18	1.0	Catarrhini	9526
O60237	UniRef100_O60237	Cluster: Protein phosphatase 1 regulatory subunit 12B	1	1.0	Homo sapiens	9606
O60238	UniRef100_O60238	Cluster: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	5	1.0	Homininae	207598
O60239	UniRef100_O60239	Cluster: SH3 domain-binding protein 5	9	1.0	Homininae	207598
O60244	UniRef100_O60244	Cluster: Mediator of RNA polymerase II transcription subunit 14	3	1.0	Homininae	207598
O60256	UniRef100_O60256	Cluster: Phosphoribosyl pyrophosphate synthase-associated protein 2	26	1.0	Hominidae	9604
O60264	UniRef100_O60264	Cluster: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	3	1.0	Homininae	207598
O60271	UniRef100_O60271	Cluster: C-Jun-amino-terminal kinase-interacting protein 4	1	1.0	Homo sapiens	9606
O60281	UniRef100_O60281	Cluster: Zinc finger protein 292	6	1.0	Homo sapiens	9606
O60282	UniRef100_O60282	Cluster: Kinesin heavy chain isoform 5C	8	1.0	Homininae	207598
O60287	UniRef100_O60287	Cluster: Nucleolar pre-ribosomal-associated protein 1	1	1.0	Homo sapiens	9606
O60290	UniRef100_O60290	Cluster: Zinc finger protein 862	1	1.0	Homo sapiens	9606
O60293	UniRef100_O60293	Cluster: Zinc finger C3H1 domain-containing protein	2	1.0	Homo sapiens	9606
O60296	UniRef100_O60296	Cluster: Trafficking kinesin-binding protein 2	3	1.0	Homo sapiens	9606
O60303	UniRef100_O60303	Cluster: Katanin-interacting protein	1	1.0	Homo sapiens	9606
O60313	UniRef100_O60313	Cluster: Dynamin-like 120 kDa protein, mitochondrial	2	1.0	Homo sapiens	9606
O60315	UniRef100_O60315	Cluster: Zinc finger E-box-binding homeobox 2	4	1.0	Homo sapiens	9606
