From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
O15230	UniRef90_O15230	Cluster: Laminin subunit alpha-5	17	0.9	Catarrhini	9526
O15234	UniRef90_O15234	Cluster: Protein CASC3	15	0.9	Primates	9443
O15240	UniRef90_O15240	Cluster: Neurosecretory protein VGF	6	0.9	Catarrhini	9526
O15243	UniRef90_O15243	Cluster: Leptin receptor gene-related protein	26	0.9	Simiiformes	314293
O15258	UniRef90_O15258	Cluster: Protein RER1	18	0.9	Catarrhini	9526
O15260	UniRef90_O15260	Cluster: Surfeit locus protein 4	188	0.9	Amniota	32524
O15263	UniRef90_O15263	Cluster: Defensin beta 4A	6	0.9	Catarrhini	9526
O15269	UniRef90_O15269	Cluster: Serine palmitoyltransferase 1	82	0.9	Eutheria	9347
O15270	UniRef90_O15270	Cluster: Serine palmitoyltransferase 2	104	0.9	Eutheria	9347
O15294	UniRef90_O15294	Cluster: UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	51	0.9	Eutheria	9347
O15304	UniRef90_O15304	Cluster: Apoptosis regulatory protein Siva	16	0.9	Simiiformes	314293
O15305	UniRef90_O15305	Cluster: Phosphomannomutase 2	41	0.9	Boreoeutheria	1437010
O15315	UniRef90_O15315	Cluster: DNA repair protein RAD51 homolog 2	3	0.9	Catarrhini	9526
O15355	UniRef90_O15355	Cluster: Protein phosphatase 1G	86	0.9	Tetrapoda	32523
O15357	UniRef90_O15357	Cluster: Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	79	0.9	Simiiformes	314293
O15360	UniRef90_O15360	Cluster: Fanconi anemia group A protein	114	0.9	Catarrhini	9526
O15371	UniRef90_O15371	Cluster: Eukaryotic translation initiation factor 3 subunit D	265	0.9	Amniota	32524
B3KS98	UniRef90_O15372	Cluster: Eukaryotic translation initiation factor 3 subunit H	217	0.9	Tetrapoda	32523
O15379	UniRef90_O15379	Cluster: Histone deacetylase 3	459	0.9	Gnathostomata	7776
O15389	UniRef90_O15389	Cluster: Sialic acid-binding Ig-like lectin 5	17	0.9	Hominoidea	314295
O15397	UniRef90_O15397	Cluster: Importin-8	69	0.9	Euarchontoglires	314146
O15400	UniRef90_O15400	Cluster: Syntaxin-7	61	0.9	Eutheria	9347
O15417	UniRef90_O15417	Cluster: Trinucleotide repeat-containing gene 18 protein	59	0.9	Simiiformes	314293
O15427	UniRef90_O15427	Cluster: Monocarboxylate transporter 4	18	0.9	Catarrhini	9526
O15438	UniRef90_O15438	Cluster: ATP-binding cassette sub-family C member 3	25	0.9	Catarrhini	9526
O15498	UniRef90_O15498	Cluster: Synaptobrevin homolog YKT6	38	0.9	Theria	32525
O15504	UniRef90_O15504	Cluster: Nucleoporin NUP42	70	0.9	Simiiformes	314293
O15514	UniRef90_O15514	Cluster: DNA-directed RNA polymerase II subunit RPB4	108	0.9	Tetrapoda	32523
O15519	UniRef90_O15519	Cluster: CASP8 and FADD-like apoptosis regulator	119	0.9	Simiiformes	314293
O15523	UniRef90_O15523	Cluster: ATP-dependent RNA helicase DDX3Y	107	0.9	Eutheria	9347
O15524	UniRef90_O15524	Cluster: Suppressor of cytokine signaling 1	31	0.9	Eutheria	9347
O15533	UniRef90_O15533	Cluster: Tapasin	26	0.9	Catarrhini	9526
O15552	UniRef90_O15552	Cluster: Free fatty acid receptor 2	30	0.9	Simiiformes	314293
O43143	UniRef90_O43143	Cluster: ATP-dependent RNA helicase DHX15	143	0.9	Tetrapoda	32523
O43149	UniRef90_O43149	Cluster: Zinc finger ZZ-type and EF-hand domain-containing protein 1	75	0.9	Boreoeutheria	1437010
O43151	UniRef90_O43151	Cluster: Methylcytosine dioxygenase TET3	2	0.9	Homo sapiens	9606
O43156	UniRef90_O43156	Cluster: TELO2-interacting protein 1 homolog	2	0.9	Homo sapiens	9606
O43157	UniRef90_O43157	Cluster: Plexin-B1	28	0.9	Boreoeutheria	1437010
O43164	UniRef90_O43164	Cluster: E3 ubiquitin-protein ligase Praja-2	6	0.9	Primates	9443
O43166	UniRef90_O43166	Cluster: Signal-induced proliferation-associated 1-like protein 1	42	0.9	Catarrhini	9526
O43167	UniRef90_O43167	Cluster: Zinc finger and BTB domain-containing protein 24	51	0.9	Primates	9443
O43175	UniRef90_O43175	Cluster: D-3-phosphoglycerate dehydrogenase	185	0.9	Tetrapoda	32523
O43189	UniRef90_O43189	Cluster: PHD finger protein 1	25	0.9	Euarchontoglires	314146
O43237	UniRef90_O43237	Cluster: Cytoplasmic dynein 1 light intermediate chain 2	19	0.9	Catarrhini	9526
O43242	UniRef90_O43242	Cluster: 26S proteasome non-ATPase regulatory subunit 3	109	0.9	Eutheria	9347
O43251	UniRef90_O43251	Cluster: RNA binding protein fox-1 homolog 2	72	0.9	Boreoeutheria	1437010
O43252	UniRef90_O43252	Cluster: Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	71	0.9	Eutheria	9347
O43257	UniRef90_O43257	Cluster: Zinc finger HIT domain-containing protein 1	100	0.9	Eutheria	9347
O43264	UniRef90_O43264	Cluster: Centromere/kinetochore protein zw10 homolog	93	0.9	Eutheria	9347
O43278	UniRef90_O43278	Cluster: Kunitz-type protease inhibitor 1	56	0.9	Simiiformes	314293
O43290	UniRef90_O43290	Cluster: U4/U6.U5 tri-snRNP-associated protein 1	47	0.9	Boreoeutheria	1437010
O43294	UniRef90_O43294	Cluster: Transforming growth factor beta-1-induced transcript 1 protein	225	0.9	Eutheria	9347
Q14C61	UniRef90_O43296	Cluster: Zinc finger protein 264	63	0.9	Simiiformes	314293
O43303	UniRef90_O43303	Cluster: Centriolar coiled-coil protein of 110 kDa	138	0.9	Simiiformes	314293
O43309	UniRef90_O43309	Cluster: Zinc finger and SCAN domain-containing protein 12	24	0.9	Amniota	32524
O43310	UniRef90_O43310	Cluster: CBP80/20-dependent translation initiation factor	222	0.9	Eutheria	9347
O43312	UniRef90_O43312	Cluster: Protein MTSS 1	2	0.9	Homininae	207598
O43318	UniRef90_O43318	Cluster: Mitogen-activated protein kinase kinase kinase 7	381	0.9	Amniota	32524
O43324	UniRef90_O43324	Cluster: Eukaryotic translation elongation factor 1 epsilon-1	25	0.9	Boreoeutheria	1437010
O43390	UniRef90_O43390	Cluster: Heterogeneous nuclear ribonucleoprotein R	137	0.9	Amniota	32524
O43395	UniRef90_O43395	Cluster: U4/U6 small nuclear ribonucleoprotein Prp3	360	0.9	Tetrapoda	32523
O43396	UniRef90_O43396	Cluster: Thioredoxin-like protein 1	41	0.9	Boreoeutheria	1437010
O43399	UniRef90_O43399	Cluster: Tumor protein D54	5	0.9	Homo sapiens	9606
O43402	UniRef90_O43402	Cluster: ER membrane protein complex subunit 8	53	0.9	Simiiformes	314293
O43414	UniRef90_O43414	Cluster: ERI1 exoribonuclease 3	129	0.9	Eutheria	9347
O43422	UniRef90_O43422	Cluster: 52 kDa repressor of the inhibitor of the protein kinase	59	0.9	Euarchontoglires	314146
O43426	UniRef90_O43426	Cluster: Synaptojanin-1	110	0.9	Eutheria	9347
O43432	UniRef90_O43432	Cluster: Eukaryotic translation initiation factor 4 gamma 3	525	0.9	Eutheria	9347
O43439	UniRef90_O43439	Cluster: Protein CBFA2T2	80	0.9	Eutheria	9347
O43447	UniRef90_O43447	Cluster: Peptidyl-prolyl cis-trans isomerase H	113	0.9	Eutheria	9347
O43451	UniRef90_O43451	Cluster: Maltase-glucoamylase	23	0.9	Catarrhini	9526
O43464	UniRef90_O43464	Cluster: Serine protease HTRA2, mitochondrial	13	0.9	Catarrhini	9526
O43491	UniRef90_O43491	Cluster: Band 4.1-like protein 2	20	0.9	Homininae	207598
O43504	UniRef90_O43504	Cluster: Ragulator complex protein LAMTOR5	65	0.9	Theria	32525
O43516	UniRef90_O43516	Cluster: WAS/WASL-interacting protein family member 1	71	0.9	Boreoeutheria	1437010
O43542	UniRef90_O43542	Cluster: DNA repair protein XRCC3	19	0.9	Catarrhini	9526
O43570	UniRef90_O43570	Cluster: Carbonic anhydrase 12	35	0.9	Catarrhini	9526
O43609	UniRef90_O43609	Cluster: Protein sprouty homolog 1	90	0.9	Eutheria	9347
O43615	UniRef90_O43615	Cluster: Mitochondrial import inner membrane translocase subunit TIM44	11	0.9	Euarchontoglires	314146
O43617	UniRef90_O43617	Cluster: Trafficking protein particle complex subunit 3	75	0.9	Tetrapoda	32523
O43639	UniRef90_O43639	Cluster: Cytoplasmic protein NCK2	22	0.9	Amniota	32524
O43657	UniRef90_O43657	Cluster: Tetraspanin-6	228	0.9	Tetrapoda	32523
O43660	UniRef90_O43660	Cluster: Pleiotropic regulator 1	47	0.9	Euarchontoglires	314146
O43663	UniRef90_O43663	Cluster: Protein regulator of cytokinesis 1	240	0.9	Eutheria	9347
O43670	UniRef90_O43670	Cluster: BUB3-interacting and GLEBS motif-containing protein ZNF207	129	0.9	Boreoeutheria	1437010
O43679	UniRef90_O43679	Cluster: LIM domain-binding protein 2	149	0.9	Tetrapoda	32523
O43680	UniRef90_O43680	Cluster: Transcription factor 21	377	0.9	Tetrapoda	32523
O43681	UniRef90_O43681	Cluster: ATPase GET3	316	0.9	Gnathostomata	7776
O43684	UniRef90_O43684	Cluster: Mitotic checkpoint protein BUB3	101	0.9	Amniota	32524
O43699	UniRef90_O43699	Cluster: Sialic acid-binding Ig-like lectin 6	44	0.9	Hominoidea	314295
O43709	UniRef90_O43709	Cluster: Probable 18S rRNA (guanine-N(7))-methyltransferase	22	0.9	Catarrhini	9526
O43715	UniRef90_O43715	Cluster: TP53-regulated inhibitor of apoptosis 1	31	0.9	Eutheria	9347
O43719	UniRef90_O43719	Cluster: HIV Tat-specific factor 1	38	0.9	Simiiformes	314293
O43747	UniRef90_O43747	Cluster: AP-1 complex subunit gamma-1	226	0.9	Amniota	32524
O43759	UniRef90_O43759	Cluster: Synaptogyrin-1	8	0.9	Boreoeutheria	1437010
O43760	UniRef90_O43760	Cluster: Synaptogyrin-2	5	0.9	Boreoeutheria	1437010
O43765	UniRef90_O43765	Cluster: Small glutamine-rich tetratricopeptide repeat-containing protein alpha	23	0.9	Simiiformes	314293
O43776	UniRef90_O43776	Cluster: Asparagine--tRNA ligase, cytoplasmic	55	0.9	Boreoeutheria	1437010
O43791	UniRef90_O43791	Cluster: Speckle-type POZ protein	623	0.9	Gnathostomata	7776
O43809	UniRef90_O43809	Cluster: Cleavage and polyadenylation specificity factor subunit 5	53	0.9	Tetrapoda	32523
O43815	UniRef90_O43815	Cluster: Striatin	98	0.9	Tetrapoda	32523
O43819	UniRef90_O43819	Cluster: Protein SCO2 homolog, mitochondrial	23	0.9	Catarrhini	9526
O43822	UniRef90_O43822	Cluster: Cilia- and flagella-associated protein 410	12	0.9	Catarrhini	9526
O43823	UniRef90_O43823	Cluster: A-kinase anchor protein 8	25	0.9	Catarrhini	9526
Q8N2Q6	UniRef90_O43824	Cluster: Putative GTP-binding protein 6	26	0.9	Catarrhini	9526
Q91VA7	UniRef90_O43837	Cluster: Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	84	0.9	Tetrapoda	32523
O43852	UniRef90_O43852	Cluster: Calumenin	79	0.9	Boreoeutheria	1437010
O43865	UniRef90_O43865	Cluster: S-adenosylhomocysteine hydrolase-like protein 1	127	0.9	Tetrapoda	32523
O43866	UniRef90_O43866	Cluster: CD5 antigen-like	11	0.9	Hominoidea	314295
O43889	UniRef90_O43889	Cluster: Cyclic AMP-responsive element-binding protein 3	35	0.9	Catarrhini	9526
O43896	UniRef90_O43896	Cluster: Kinesin-like protein KIF1C	29	0.9	Catarrhini	9526
O43914	UniRef90_O43914	Cluster: TYRO protein tyrosine kinase-binding protein	8	0.9	Hominoidea	314295
O43927	UniRef90_O43927	Cluster: C-X-C motif chemokine 13	25	0.9	Catarrhini	9526
O43929	UniRef90_O43929	Cluster: Origin recognition complex subunit 4	99	0.9	Boreoeutheria	1437010
O60216	UniRef90_O60216	Cluster: Double-strand-break repair protein rad21 homolog	116	0.9	Eutheria	9347
O60218	UniRef90_O60218	Cluster: Aldo-keto reductase family 1 member B10	20	0.9	Catarrhini	9526
O60220	UniRef90_O60220	Cluster: Mitochondrial import inner membrane translocase subunit Tim8 A	42	0.9	Boreoeutheria	1437010
O60234	UniRef90_O60234	Cluster: Glia maturation factor gamma	89	0.9	Mammalia	40674
O60237	UniRef90_O60237	Cluster: Protein phosphatase 1 regulatory subunit 12B	263	0.9	Eutheria	9347
O60238	UniRef90_O60238	Cluster: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	90	0.9	Boreoeutheria	1437010
O60239	UniRef90_O60239	Cluster: SH3 domain-binding protein 5	108	0.9	Eutheria	9347
O60244	UniRef90_O60244	Cluster: Mediator of RNA polymerase II transcription subunit 14	208	0.9	Theria	32525
O60256	UniRef90_O60256	Cluster: Phosphoribosyl pyrophosphate synthase-associated protein 2	64	0.9	Boreoeutheria	1437010
O60264	UniRef90_O60264	Cluster: SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	350	0.9	Tetrapoda	32523
O60271	UniRef90_O60271	Cluster: C-Jun-amino-terminal kinase-interacting protein 4	1498	0.9	Theria	32525
O60281	UniRef90_O60281	Cluster: Zinc finger protein 292	19	0.9	Haplorrhini	376913
O60282	UniRef90_O60282	Cluster: Kinesin heavy chain isoform 5C	67	0.9	Eutheria	9347
O60287	UniRef90_O60287	Cluster: Nucleolar pre-ribosomal-associated protein 1	74	0.9	Simiiformes	314293
O60290	UniRef90_O60290	Cluster: Zinc finger protein 862	41	0.9	Catarrhini	9526
O60293	UniRef90_O60293	Cluster: Zinc finger C3H1 domain-containing protein	200	0.9	Eutheria	9347
O60296	UniRef90_O60296	Cluster: Trafficking kinesin-binding protein 2	10	0.9	Homininae	207598
O60303	UniRef90_O60303	Cluster: Katanin-interacting protein	144	0.9	Simiiformes	314293
O60313	UniRef90_O60313	Cluster: Dynamin-like 120 kDa protein, mitochondrial	522	0.9	Tetrapoda	32523
O60318	UniRef90_O60318	Cluster: Germinal-center associated nuclear protein	54	0.9	Catarrhini	9526
O60333	UniRef90_O60333	Cluster: Kinesin-like protein KIF1B	2	0.9	Homo sapiens	9606
O60337	UniRef90_O60337	Cluster: E3 ubiquitin-protein ligase MARCHF6	213	0.9	Tetrapoda	32523
O60427	UniRef90_O60427	Cluster: Acyl-CoA (8-3)-desaturase	80	0.9	Eutheria	9347
O60447	UniRef90_O60447	Cluster: Ecotropic viral integration site 5 protein homolog	12	0.9	Hominidae	9604
O60449	UniRef90_O60449	Cluster: Lymphocyte antigen 75	51	0.9	Simiiformes	314293
O60476	UniRef90_O60476	Cluster: Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	277	0.9	Eutheria	9347
O60493	UniRef90_O60493	Cluster: Sorting nexin-3	174	0.9	Tetrapoda	32523
O60500	UniRef90_O60500	Cluster: Nephrin	50	0.9	Simiiformes	314293
O60502	UniRef90_O60502	Cluster: Protein O-GlcNAcase	119	0.9	Boreoeutheria	1437010
O60504	UniRef90_O60504	Cluster: Vinexin	25	0.9	Catarrhini	9526
O60506	UniRef90_O60506	Cluster: Heterogeneous nuclear ribonucleoprotein Q	84	0.9	Boreoeutheria	1437010
O60512	UniRef90_O60512	Cluster: Beta-1,4-galactosyltransferase 3	32	0.9	Boreoeutheria	1437010
O60513	UniRef90_O60513	Cluster: Beta-1,4-galactosyltransferase 4	53	0.9	Simiiformes	314293
O60518	UniRef90_O60518	Cluster: Ran-binding protein 6	137	0.9	Boreoeutheria	1437010
O60519	UniRef90_O60519	Cluster: cAMP-responsive element-binding protein-like 2	58	0.9	Eutheria	9347
O60524	UniRef90_O60524	Cluster: Ribosome quality control complex subunit NEMF	2	0.9	Homo sapiens	9606
O60547	UniRef90_O60547	Cluster: GDP-mannose 4,6 dehydratase	115	0.9	Amniota	32524
O60568	UniRef90_O60568	Cluster: Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	40	0.9	Boreoeutheria	1437010
O60573	UniRef90_O60573	Cluster: Eukaryotic translation initiation factor 4E type 2	179	0.9	Mammalia	40674
O60583	UniRef90_O60583	Cluster: Cyclin-T2	52	0.9	Theria	32525
O60602	UniRef90_O60602	Cluster: Toll-like receptor 5	105	0.9	Catarrhini	9526
O60603	UniRef90_O60603	Cluster: Toll-like receptor 2	67	0.9	Simiiformes	314293
O60610	UniRef90_O60610	Cluster: Protein diaphanous homolog 1	15	0.9	Catarrhini	9526
O60613	UniRef90_O60613	Cluster: Selenoprotein F	154	0.9	Eutheria	9347
O60637	UniRef90_O60637	Cluster: Tetraspanin-3	17	0.9	Boreoeutheria	1437010
O60645	UniRef90_O60645	Cluster: Exocyst complex component 3	258	0.9	Tetrapoda	32523
O60658	UniRef90_O60658	Cluster: High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	109	0.9	Boreoeutheria	1437010
O60664	UniRef90_O60664	Cluster: Perilipin-3	61	0.9	Simiiformes	314293
O60667	UniRef90_O60667	Cluster: Fas apoptotic inhibitory molecule 3	16	0.9	Catarrhini	9526
O60673	UniRef90_O60673	Cluster: DNA polymerase zeta catalytic subunit	77	0.9	Eutheria	9347
O60678	UniRef90_O60678	Cluster: Protein arginine N-methyltransferase 3	101	0.9	Eutheria	9347
O60684	UniRef90_O60684	Cluster: Importin subunit alpha-7	305	0.9	Amniota	32524
O60701	UniRef90_O60701	Cluster: UDP-glucose 6-dehydrogenase	247	0.9	Tetrapoda	32523
O60711	UniRef90_O60711	Cluster: Leupaxin	66	0.9	Boreoeutheria	1437010
O60716	UniRef90_O60716	Cluster: Catenin delta-1	822	0.9	Tetrapoda	32523
O60739	UniRef90_O60739	Cluster: Eukaryotic translation initiation factor 1b	135	0.9	Euteleostomi	117571
O60749	UniRef90_O60749	Cluster: Sorting nexin-2	199	0.9	Mammalia	40674
O60759	UniRef90_O60759	Cluster: Cytohesin-interacting protein	57	0.9	Simiiformes	314293
O60762	UniRef90_O60762	Cluster: Dolichol-phosphate mannosyltransferase subunit 1	23	0.9	Boreoeutheria	1437010
O60763	UniRef90_O60763	Cluster: General vesicular transport factor p115	9	0.9	Euarchontoglires	314146
O60765	UniRef90_O60765	Cluster: Zinc finger protein 354A	28	0.9	Primates	9443
O60779	UniRef90_O60779	Cluster: Thiamine transporter 1	114	0.9	Eutheria	9347
O60783	UniRef90_O60783	Cluster: 28S ribosomal protein S14, mitochondrial	25	0.9	Boreoeutheria	1437010
O60812	UniRef90_O60812	Cluster: Heterogeneous nuclear ribonucleoprotein C-like 1	16	0.9	Homininae	207598
O60814	UniRef90_O60814	Cluster: Histone H2B type 1-K	85	0.9	Eutheria	9347
O60825	UniRef90_O60825	Cluster: 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	266	0.9	Theria	32525
O60826	UniRef90_O60826	Cluster: Coiled-coil domain-containing protein 22	112	0.9	Boreoeutheria	1437010
O60830	UniRef90_O60830	Cluster: Mitochondrial import inner membrane translocase subunit Tim17-B	78	0.9	Eutheria	9347
O60831	UniRef90_O60831	Cluster: PRA1 family protein 2	36	0.9	Boreoeutheria	1437010
O60832	UniRef90_O60832	Cluster: H/ACA ribonucleoprotein complex subunit DKC1	97	0.9	Boreoeutheria	1437010
O60840	UniRef90_O60840	Cluster: Voltage-dependent L-type calcium channel subunit alpha-1F	23	0.9	Hominoidea	314295
O60841	UniRef90_O60841	Cluster: Eukaryotic translation initiation factor 5B	90	0.9	Boreoeutheria	1437010
O60858	UniRef90_O60858	Cluster: E3 ubiquitin-protein ligase TRIM13	96	0.9	Boreoeutheria	1437010
O60861	UniRef90_O60861	Cluster: Growth arrest-specific protein 7	241	0.9	Tetrapoda	32523
O60869	UniRef90_O60869	Cluster: Endothelial differentiation-related factor 1	54	0.9	Eutheria	9347
O60879	UniRef90_O60879	Cluster: Protein diaphanous homolog 2	103	0.9	Primates	9443
O60884	UniRef90_O60884	Cluster: DnaJ homolog subfamily A member 2	25	0.9	Boreoeutheria	1437010
O60885	UniRef90_O60885	Cluster: Bromodomain-containing protein 4	166	0.9	Boreoeutheria	1437010
O60888	UniRef90_O60888	Cluster: Protein CutA	55	0.9	Boreoeutheria	1437010
O60930	UniRef90_O60930	Cluster: Ribonuclease H1	40	0.9	Simiiformes	314293
O60934	UniRef90_O60934	Cluster: Nibrin	105	0.9	Simiiformes	314293
O60941	UniRef90_O60941	Cluster: Dystrobrevin beta	44	0.9	Amniota	32524
O75015	UniRef90_O75015	Cluster: Low affinity immunoglobulin gamma Fc region receptor III-B	19	0.9	Hominoidea	314295
O75022	UniRef90_O75022	Cluster: Leukocyte immunoglobulin-like receptor subfamily B member 3	42	0.9	Homo sapiens	9606
O75044	UniRef90_O75044	Cluster: SLIT-ROBO Rho GTPase-activating protein 2	538	0.9	Tetrapoda	32523
O75064	UniRef90_O75064	Cluster: DENN domain-containing protein 4B	295	0.9	Tetrapoda	32523
O75071	UniRef90_O75071	Cluster: EF-hand calcium-binding domain-containing protein 14	11	0.9	Euarchontoglires	314146
O75081	UniRef90_O75081	Cluster: Protein CBFA2T3	83	0.9	Simiiformes	314293
O75083	UniRef90_O75083	Cluster: WD repeat-containing protein 1	2	0.9	Homo sapiens	9606
O75094	UniRef90_O75094	Cluster: Slit homolog 3 protein	271	0.9	Eutheria	9347
O75116	UniRef90_O75116	Cluster: Rho-associated protein kinase 2	723	0.9	Amniota	32524
O75122	UniRef90_O75122	Cluster: CLIP-associating protein 2	1	0.9	Homo sapiens	9606
O75123	UniRef90_O75123	Cluster: Zinc finger protein 623	41	0.9	Euarchontoglires	314146
O75127	UniRef90_O75127	Cluster: Pentatricopeptide repeat-containing protein 1, mitochondrial	38	0.9	Catarrhini	9526
O75132	UniRef90_O75132	Cluster: Zinc finger BED domain-containing protein 4	40	0.9	Haplorrhini	376913
O75143	UniRef90_O75143	Cluster: Autophagy-related protein 13	121	0.9	Tetrapoda	32523
O75147	UniRef90_O75147	Cluster: Obscurin-like protein 1	326	0.9	Eutheria	9347
O75152	UniRef90_O75152	Cluster: Zinc finger CCCH domain-containing protein 11A	76	0.9	Primates	9443
I3L318	UniRef90_O75153	Cluster: Clustered mitochondria protein homolog	20	0.9	Eutheria	9347
O75155	UniRef90_O75155	Cluster: Cullin-associated NEDD8-dissociated protein 2	34	0.9	Boreoeutheria	1437010
O75157	UniRef90_O75157	Cluster: TSC22 domain family protein 2	100	0.9	Boreoeutheria	1437010
O75175	UniRef90_O75175	Cluster: CCR4-NOT transcription complex subunit 3	96	0.9	Eutheria	9347
O75179	UniRef90_O75179	Cluster: Ankyrin repeat domain-containing protein 17	121	0.9	Eutheria	9347
O75190	UniRef90_O75190	Cluster: DnaJ homolog subfamily B member 6	32	0.9	Haplorrhini	376913
O75197	UniRef90_O75197	Cluster: Low-density lipoprotein receptor-related protein 5	209	0.9	Eutheria	9347
O75298	UniRef90_O75298	Cluster: Reticulon-2	44	0.9	Simiiformes	314293
O75309	UniRef90_O75309	Cluster: Cadherin-16	105	0.9	Catarrhini	9526
O75317	UniRef90_O75317	Cluster: Ubiquitin carboxyl-terminal hydrolase 12	31	0.9	Amniota	32524
O75323	UniRef90_O75323	Cluster: Protein NipSnap homolog 2	41	0.9	Boreoeutheria	1437010
O75326	UniRef90_O75326	Cluster: Semaphorin-7A	5	0.9	Homo sapiens	9606
O75340	UniRef90_O75340	Cluster: Programmed cell death protein 6	44	0.9	Boreoeutheria	1437010
O75346	UniRef90_O75346	Cluster: Zinc finger protein 253	27	0.9	Catarrhini	9526
O75348	UniRef90_O75348	Cluster: V-type proton ATPase subunit G 1	14	0.9	cellular organisms	131567
O75365	UniRef90_O75365	Cluster: Protein tyrosine phosphatase type IVA 3	16	0.9	Catarrhini	9526
O75367	UniRef90_O75367	Cluster: Core histone macro-H2A.1	118	0.9	Theria	32525
O75368	UniRef90_O75368	Cluster: Adapter SH3BGRL	61	0.9	Eutheria	9347
O75369	UniRef90_O75369	Cluster: Filamin-B	674	0.9	Mammalia	40674
O75376	UniRef90_O75376	Cluster: Nuclear receptor corepressor 1	2	0.9	Homo sapiens	9606
