From	Cluster ID	Cluster Name	Size	Identity	Common taxon	Common taxon ID
A0A2U2H4E7	UniRef50_A0A0T9QR01	Cluster: Hemagglutinin/hemolysin	70	0.5	Yersinia pseudotuberculosis complex	1649845
A0A5P8YF71	UniRef50_A0A0T9QR14	Cluster: Lipoprotein	29	0.5	Yersinia pseudotuberculosis complex	1649845
Q9R7V4	UniRef50_A0A0T9QWQ3	Cluster: Outer membrane N-deacetylase	578	0.5	Pseudomonadota	1224
Q8D0D5	UniRef50_A0A0T9QY50	Cluster: Sensor protein	764	0.5	Pseudomonadota	1224
A0A0H2W7C0	UniRef50_A0A0T9QY71	Cluster: Putative outer membrane usher protein	237	0.5	Bacteria	2
Q8CLR7	UniRef50_A0A0T9QYH4	Cluster: Alpha-related fimbriae usher protein	268	0.5	Gammaproteobacteria	1236
A0A2U2H1F0	UniRef50_A0A0T9R5P1	Cluster: Putative fimbrial anchor	97	0.5	Yersinia pseudotuberculosis complex	1649845
Q8D1M2	UniRef50_A0A0T9R994	Cluster: Putative secretion permease	223	0.5	Gammaproteobacteria	1236
Q8CZH3	UniRef50_A0A0T9RLN8	Cluster: Fimbrial protein	134	0.5	Gammaproteobacteria	1236
Q8D0R8	UniRef50_A0A0T9T529	Cluster: Hemagglutinin/adhesin repeat-containing protein	492	0.5	Yersiniaceae	1903411
A0A0E1NSP5	UniRef50_A0A0T9TGV0	Cluster: N-acetylmuramoyl-L-alanine amidase	922	0.5	Bacteria	2
A0A384KL23	UniRef50_A0A0T9TII1	Cluster: Fimbrial protein	65	0.5	Yersiniaceae	1903411
A0A384L505	UniRef50_A0A0T9TL07	Cluster: Putative tight adherance operon protein	190	0.5	Yersiniaceae	1903411
A0A454XVI6	UniRef50_A0A0T9U0A5	Cluster: Putative autotransporter	177	0.5	Enterobacterales	91347
A0A2U2H0U9	UniRef50_A0A0T9U6N2	Cluster: Sensor protein	839	0.5	Pseudomonadota	1224
Q8CZU8	UniRef50_A0A0T9UIF3	Cluster: Putative hydroxamate-type ferrisiderophore receptor	792	0.5	Bacteria	2
A0A3N4B749	UniRef50_A0A0T9UPL9	Cluster: Putative decarboxylase	433	0.5	Bacteria	2
A0A2U2GZS8	UniRef50_A0A0T9UQI8	Cluster: Siderophore biosynthetic enzyme	54	0.5	Enterobacterales	91347
A0A2S9PG25	UniRef50_A0A0U1HNV7	Cluster: Putative regulatory protein	138	0.5	Enterobacterales	91347
A0A3N4BLR1	UniRef50_A0A0U1HR79	Cluster: Maltodextrin glucosidase	670	0.5	Pseudomonadota	1224
Q9ZC30	UniRef50_A0A0U1HSL5	Cluster: Fimbrial usher protein	243	0.5	Gammaproteobacteria	1236
Q8D174	UniRef50_A0A0U1HXQ3	Cluster: Putative adhesin	22	0.5	Yersinia	629
Q0WHG3	UniRef50_A0A0U1HZ37	Cluster: DNA circulation N-terminal domain-containing protein	217	0.5	Enterobacterales	91347
A0A2U2GZM6	UniRef50_A0A0U1KHS5	Cluster: Membrane fusion protein (MFP) family protein	174	0.5	Yersiniaceae	1903411
Q8CLE6	UniRef50_A0A0U1QUU5	Cluster: Type IV / VI secretion system DotU domain-containing protein	88	0.5	Gammaproteobacteria	1236
A0A0H2W0J0	UniRef50_A0A0U1QYD2	Cluster: Ribose ABC transporter, permease protein	559	0.5	Bacteria	2
A0A2U2H0V3	UniRef50_A0A0U1QYF8	Cluster: Putative enterotoxin	74	0.5	Yersinia pseudotuberculosis complex	1649845
A0A380SBG1	UniRef50_A0A0U1QYT3	Cluster: Type VI secretion protein VasK	325	0.5	Enterobacterales	91347
A0A5P8YDV2	UniRef50_A0A0U1R062	Cluster: Bacteriophage coat protein	52	0.5	Gammaproteobacteria	1236
A0A2U2GZQ6	UniRef50_A0A0U1R2Z1	Cluster: FhuE receptor	175	0.5	Enterobacterales	91347
Q8CLQ8	UniRef50_A0A0U5GTS7	Cluster: Sucrose phosphatase-like domain-containing protein	230	0.5	Bacteria	2
A0A0H2W5K7	UniRef50_A0A0U5L696	Cluster: ABC transmembrane type-1 domain-containing protein	1392	0.5	Enterobacterales	91347
A0A2S9PG08	UniRef50_A0A0V9JBL6	Cluster: Flagellar M-ring protein	309	0.5	Enterobacterales	91347
A0A6L8PZF0	UniRef50_A0A0W0TLF6	Cluster: Quinone oxidoreductase (NADPH:quinone reductase)	36	0.5	root	1
A0A2S9PME5	UniRef50_A0A0W0TMB6	Cluster: Methionine aminopeptidase	560	0.5	root	1
Q5ZSQ6	UniRef50_A0A0W0VP45	Cluster: IrrE N-terminal-like domain-containing protein	45	0.5	Legionella	445
A0A380PDR3	UniRef50_A0A0X8HFV0	Cluster: Flagellin	142	0.5	Pseudomonadota	1224
Q8CZL7	UniRef50_A0A103IG88	Cluster: ABC transporter ATP-binding protein	1127	0.5	Bacteria	2
A0A6L8PG14	UniRef50_A0A109G9B2	Cluster: Signal peptidase I	762	0.5	Bacillaceae	186817
A0A2S9PFM0	UniRef50_A0A119C4L9	Cluster: N-carbamoylputrescine amidase	1543	0.5	root	1
A0A6L7HPZ9	UniRef50_A0A135L5Y7	Cluster: Phosphocarrier protein HPr	147	0.5	Bacteria	2
B2UR41	UniRef50_A0A139TVK8	Cluster: Uncharacterized protein	39	0.5	Bacteria	2
A0A0X3Y2Y3	UniRef50_A0A140PUY6	Cluster: Autotransporter domain-containing protein	23	0.5	Fusobacterium	848
A0A380PMR6	UniRef50_A0A142B8J0	Cluster: Beta-glucosidase	109	0.5	Bacteria	2
Q8X4X3	UniRef50_A0A143DVH5	Cluster: T3SS secreted effector NleG-like protein	313	0.5	root	1
A0A5P8YAZ6	UniRef50_A0A143I1D6	Cluster: Uroporphyrinogen-III synthase	1371	0.5	Bacteria	2
A0A3P1U2X5	UniRef50_A0A150LZF4	Cluster: RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	594	0.5	Terrabacteria group	1783272
A0A6H3AEK5	UniRef50_A0A150M6U2	Cluster: Peptidase M50 domain-containing protein	378	0.5	Bacillales	1385
A0A6L8PQI0	UniRef50_A0A150M7A0	Cluster: HTH tetR-type domain-containing protein	916	0.5	Bacillota	1239
A0A6L8P242	UniRef50_A0A151UWI9	Cluster: Phage ABA sandwich domain-containing protein	35	0.5	root	1
A0A009H9N2	UniRef50_A0A151YUU3	Cluster: Signal peptide protein	102	0.5	Gammaproteobacteria	1236
Q5NIP8	UniRef50_A0A153JK93	Cluster: RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	39	0.5	Francisellaceae	34064
Q5NGJ5	UniRef50_A0A153JLQ4	Cluster: OmpA-like domain-containing protein	47	0.5	Francisellaceae	34064
A0A6H3AKS4	UniRef50_A0A158RJ44	Cluster: Minor extracellular protease VpR	995	0.5	Bacteria	2
A0A6L7H6C0	UniRef50_A0A161RDC4	Cluster: Flagellar hook-associated protein 1	664	0.5	Bacteria	2
A0A6L8NUC0	UniRef50_A0A161SX57	Cluster: Cardiolipin synthase	143	0.5	Bacillaceae	186817
A0A6L8PXJ9	UniRef50_A0A164F0V8	Cluster: serine-type D-Ala-D-Ala carboxypeptidase	292	0.5	Bacillaceae	186817
A0A6H3AI29	UniRef50_A0A172TE18	Cluster: ABC transporter substrate-binding protein	783	0.5	Bacteria	2
A0A6L8PRU8	UniRef50_A0A173YRQ0	Cluster: Probable membrane transporter protein	2088	0.5	root	1
A0A5P8YCS1	UniRef50_A0A174C162	Cluster: Peptidyl-prolyl cis-trans isomerase	58	0.5	Bacteria	2
A0A6L8PEE3	UniRef50_A0A174SKD2	Cluster: Ribulose-phosphate 3-epimerase	256	0.5	Bacteria	2
Q5NEY3	UniRef50_A0A177W2C1	Cluster: Galactose-proton symporter	87	0.5	Bacteria	2
A0A0H2YK88	UniRef50_A0A198GN27	Cluster: ATP-binding component of an ABC superfamily maltose/maltodextrin transporter	2429	0.5	cellular organisms	131567
A0A0H3LFG6	UniRef50_A0A1A2NJV2	Cluster: PknH-like extracellular domain-containing protein (Fragment)	777	0.5	Bacteria	2
Q8D0K9	UniRef50_A0A1A9AVJ1	Cluster: HTH-type transcriptional regulatory protein TyrR	1389	0.5	root	1
A0A2U2GVV5	UniRef50_A0A1B1KNP0	Cluster: AsmA domain-containing protein	882	0.5	Pseudomonadota	1224
A0A5P8YHJ0	UniRef50_A0A1B1KUK9	Cluster: Ferredoxin-type protein NapF	207	0.5	Gammaproteobacteria	1236
Q8CLE5	UniRef50_A0A1B1KVR9	Cluster: ImpA N-terminal domain-containing protein	128	0.5	Enterobacterales	91347
Q8D0R7	UniRef50_A0A1B1KWJ2	Cluster: 16S rRNA endonuclease CdiA	65	0.5	Yersiniaceae	1903411
A0A6L8PB12	UniRef50_A0A1B3XTA5	Cluster: DNA 3'-5' helicase	1510	0.5	Bacilli	91061
Q8CZW5	UniRef50_A0A1B7HZI1	Cluster: DNA primase	604	0.5	cellular organisms	131567
O68749	UniRef50_A0A1B7I744	Cluster: Uncharacterized protein	161	0.5	root	1
A0A380SAM5	UniRef50_A0A1B7JPE3	Cluster: Putative zinc-binding dehydrogenase	1595	0.5	root	1
Q8D195	UniRef50_A0A1B7K283	Cluster: Sorbitol dehydrogenase	863	0.5	Bacteria	2
Q8D130	UniRef50_A0A1B8SPR5	Cluster: Inosose dehydratase	1722	0.5	cellular organisms	131567
A0A380PFV1	UniRef50_A0A1B8VAW5	Cluster: Fimbrial protein	260	0.5	Bacteria	2
Q7ARJ8	UniRef50_A0A1B8YD06	Cluster: Toxin	85	0.5	Enterobacterales	91347
A0A0H2W0I2	UniRef50_A0A1B9SAQ1	Cluster: non-specific serine/threonine protein kinase	1056	0.5	Bacteria	2
A0A0H2YDB7	UniRef50_A0A1C3HLG9	Cluster: Cyclic di-GMP phosphodiesterase Gmr	677	0.5	cellular organisms	131567
A0A6L8NZ90	UniRef50_A0A1C3T9R0	Cluster: Acetoin dehydrogenase E1 component (TPP-dependent beta subunit)	1291	0.5	root	1
A0A6L7H1G2	UniRef50_A0A1C4E940	Cluster: DUF11 domain-containing protein	316	0.5	Bacteria	2
A0A3P1UGW8	UniRef50_A0A1C5PIB0	Cluster: Molybdopterin-synthase adenylyltransferase	1092	0.5	Bacteria	2
A0A6L8PJH0	UniRef50_A0A1C7FDU5	Cluster: Maltose alpha-D-glucosyltransferase	4226	0.5	Bacteria	2
A0A2C3GP58	UniRef50_A0A1D3N3P0	Cluster: Group-specific protein	282	0.5	Bacillaceae	186817
Q9L6A7	UniRef50_A0A1E3XL12	Cluster: Ligand-gated channel protein	193	0.5	Pasteurellaceae	712
A0A6L8PPU5	UniRef50_A0A1E5L1W2	Cluster: NTP pyrophosphohydrolase MazG putative catalytic core domain-containing protein	1191	0.5	Bacteria	2
Q7ARD3	UniRef50_A0A1F2MHC8	Cluster: Creatininase	162	0.5	root	1
A0A090B9I7	UniRef50_A0A1G6H1H5	Cluster: tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	787	0.5	Bacteria	2
A0A0H3LN28	UniRef50_A0A1G7ICE9	Cluster: HTH cro/C1-type domain-containing protein	523	0.5	root	1
A0A380PMY4	UniRef50_A0A1H4BNZ8	Cluster: Transcriptional regulator, DeoR family	170	0.5	Enterobacterales	91347
A0A3N4B351	UniRef50_A0A1H4LJY5	Cluster: Pyruvate dehydrogenase [ubiquinone]	3185	0.5	cellular organisms	131567
A0A6L7HK67	UniRef50_A0A1I1F5J8	Cluster: serine-type D-Ala-D-Ala carboxypeptidase	1654	0.5	Bacteria	2
Q8D0C8	UniRef50_A0A1I4Y4G1	Cluster: Putative 8-amino-7-oxononanoate synthase	174	0.5	root	1
Q2VL23	UniRef50_A0A1I5NE52	Cluster: Neutral metalloproteinase	501	0.5	Pseudomonadota	1224
Q5NFK7	UniRef50_A0A1J0KRM4	Cluster: Ribonuclease E	73	0.5	Francisellaceae	34064
Q5NIG6	UniRef50_A0A1J0KRX2	Cluster: Efflux transporter, RND family, MFP subunit	46	0.5	Francisellaceae	34064
Q5NGN4	UniRef50_A0A1J0KS10	Cluster: PfkB carbohydrate kinase family protein	51	0.5	Gammaproteobacteria	1236
Q5NES5	UniRef50_A0A1J0KTH9	Cluster: Periplasmic protein	56	0.5	Pseudomonadota	1224
Q5NI67	UniRef50_A0A1J0KU83	Cluster: PhoU domain protein	38	0.5	Pseudomonadota	1224
Q5NER8	UniRef50_A0A1J0KV62	Cluster: Lipoprotein	54	0.5	Pseudomonadota	1224
Q5NHN5	UniRef50_A0A1J0KVD0	Cluster: Pullulanase, type I	72	0.5	root	1
Q5NFQ6	UniRef50_A0A1L4BS62	Cluster: Beta-lactamase	57	0.5	Francisellaceae	34064
A0A5P8YJE6	UniRef50_A0A1Q6CH80	Cluster: Nuclease SbcCD subunit D	20	0.5	Gammaproteobacteria	1236
A0A2S9PLF4	UniRef50_A0A1R3TJ25	Cluster: L-arabinose transport system permease protein AraP	312	0.5	Bacteria	2
Q5NEB4	UniRef50_A0A1R4EEB9	Cluster: Putative protease YhbU	3519	0.5	root	1
A0A6L7HJ31	UniRef50_A0A1S2M702	Cluster: RNA polymerase sigma factor	652	0.5	Bacillales	1385
A0A0H2W7X9	UniRef50_A0A1S8CF11	Cluster: OmpA-like domain-containing protein	245	0.5	Enterobacterales	91347
A0A5P8YBG4	UniRef50_A0A1S8CLG1	Cluster: Fimbrial protein	236	0.5	Enterobacterales	91347
A0A6L7HGS2	UniRef50_A0A1S8G5K2	Cluster: Amino acid permease/ SLC12A domain-containing protein	977	0.5	Bacilli	91061
A0A6L7HGH8	UniRef50_A0A1S8RM13	Cluster: Cystathionine gamma-lyase	1925	0.5	Bacteria	2
Q8XAJ5	UniRef50_A0A1S9IYP1	Cluster: Type III secretion system effector NleA	234	0.5	root	1
Q7DB50	UniRef50_A0A1S9JNM8	Cluster: Cysteine protease-like VirA	213	0.5	Enterobacterales	91347
A0A0D5YIW2	UniRef50_A0A1T1HCD6	Cluster: Biotin carboxylase	993	0.5	root	1
A0A6L7HGB6	UniRef50_A0A1T2P609	Cluster: Cyclopentanol dehydrogenase	379	0.5	Bacteria	2
A0A6L8PCD1	UniRef50_A0A1T2PBE7	Cluster: Amidohydrolase	1040	0.5	Bacteria	2
A0A6L8P9Y1	UniRef50_A0A1T2PJI3	Cluster: Peptidoglycan-N-acetylglucosamine deacetylase	525	0.5	Bacillaceae	186817
A0A6L7H9F4	UniRef50_A0A1T2PK51	Cluster: DUF3298/DUF4163 domain-containing protein	588	0.5	Bacteria	2
Q81YE5	UniRef50_A0A1T2PMS1	Cluster: Argininosuccinate lyase	866	0.5	Bacteria	2
A0A1U8QHQ0	UniRef50_A0A1U8QHQ0	Cluster: Uncharacterized protein	1	0.5	Yersinia pestis	632
A0A1U8QJX3	UniRef50_A0A1U8QJX3	Cluster: Uncharacterized protein	5	0.5	Enterobacterales	91347
A0A1U8QSD0	UniRef50_A0A1U8QSD0	Cluster: DUF4113 domain-containing protein	4	0.5	Yersinia pestis	632
A0A6L8PLZ0	UniRef50_A0A1V9W5J5	Cluster: isochorismatase	1494	0.5	Bacteria	2
Q8CZV0	UniRef50_A0A1W5DPV8	Cluster: Adenine DNA glycosylase	391	0.5	Bacteria	2
A0A5P8YKZ2	UniRef50_A0A1W6TNA1	Cluster: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	1330	0.5	Gammaproteobacteria	1236
A0A2U2GZW8	UniRef50_A0A1X3RVQ2	Cluster: Integral membrane protein YccS N-terminal domain-containing protein	1276	0.5	cellular organisms	131567
A0A6L8PGI4	UniRef50_A0A1Y2NFA8	Cluster: 2-hydroxy-3-oxopropionate reductase	61	0.5	Actinomycetes	1760
Q81YX4	UniRef50_A0A1Y5ZL58	Cluster: Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	779	0.5	Bacteria	2
A0A3P1U7A4	UniRef50_A0A1Y5ZS83	Cluster: 2,4-dichlorophenol 6-monooxygenase	1047	0.5	Bacteria	2
A0A6L7HLX1	UniRef50_A0A1Y5ZYI2	Cluster: Murein DD-endopeptidase MepM	618	0.5	Bacillaceae	186817
A0A4Y1W4N6	UniRef50_A0A1Y6A8H4	Cluster: Modulator of FtsH protease HflK	682	0.5	Bacteria	2
A0A6L8NXZ3	UniRef50_A0A1Y6AE47	Cluster: dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	400	0.5	Bacillota	1239
Q81NI5	UniRef50_A0A1Y6AFA4	Cluster: RecBCD enzyme subunit RecD	1121	0.5	Bacteria	2
Q81SC3	UniRef50_A0A1Y6AVV7	Cluster: MBL fold metallo-hydrolase	843	0.5	Bacteria	2
Q81WA0	UniRef50_A0A1Y6AZ50	Cluster: Chromosome partition protein Smc	5	0.5	Bacillus cereus group	86661
A0A0H3LBW4	UniRef50_A0A1Z4ELY3	Cluster: Hemophore-related protein	192	0.5	Actinomycetes	1760
A0A5P8YB02	UniRef50_A0A209A7M6	Cluster: serralysin	118	0.5	Yersiniaceae	1903411
Q7ARE5	UniRef50_A0A220QH93	Cluster: Methionine ABC transporter ATP-binding protein	357	0.5	root	1
Q5NEB3	UniRef50_A0A220VF76	Cluster: Bcr/CflA family efflux transporter	56	0.5	Gammaproteobacteria	1236
A0A2A8KZ47	UniRef50_A0A223KXB4	Cluster: Diadenylate cyclase	790	0.5	Bacteria	2
A0A6L7HPA8	UniRef50_A0A235B5S7	Cluster: DUF1657 domain-containing protein	273	0.5	Bacteria	2
B4EHF6	UniRef50_A0A238HA15	Cluster: Bacillolysin	667	0.5	Pseudomonadota	1224
Q8D1H5	UniRef50_A0A240AH77	Cluster: Acetyltransferase	421	0.5	Pseudomonadota	1224
A0A3N4AWB6	UniRef50_A0A248ZZZ2	Cluster: Leukotoxin translocation ATP-binding protein LktB	2162	0.5	cellular organisms	131567
Q5NI90	UniRef50_A0A254Q3D3	Cluster: Peptide chain release factor 2	54	0.5	Bacteria	2
Q8CZY0	UniRef50_A0A261SNK7	Cluster: Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	1468	0.5	cellular organisms	131567
A0A380PE32	UniRef50_A0A292AD10	Cluster: Outer membrane usher protein	164	0.5	Gammaproteobacteria	1236
A0A0H2W3Z6	UniRef50_A0A2A4V5R5	Cluster: Integrase catalytic domain-containing protein	74	0.5	root	1
Q5NI85	UniRef50_A0A2A5BEN2	Cluster: Glutamine synthetase	140	0.5	cellular organisms	131567
Q81X15	UniRef50_A0A2A7IVW9	Cluster: UDP-glucose 6-dehydrogenase	905	0.5	Bacteria	2
A0A6L8PK65	UniRef50_A0A2B1DTA6	Cluster: exopolyphosphatase	811	0.5	Bacillales	1385
A0A6L7H702	UniRef50_A0A2B1YC41	Cluster: DUF304 domain-containing protein	1547	0.5	Bacteria	2
A0A6H3AKT1	UniRef50_A0A2B9PYB2	Cluster: Lipoprotein	545	0.5	Bacteria	2
A0A6L8PBD5	UniRef50_A0A2C1LTS7	Cluster: DnaD domain-containing protein	1196	0.5	Bacteria	2
A0A6L7HFF5	UniRef50_A0A2C2A7Q8	Cluster: Putative lipid II flippase FtsW	875	0.5	Terrabacteria group	1783272
A0A6L8PXB3	UniRef50_A0A2C2UQV0	Cluster: DNA primase	446	0.5	Bacteria	2
O68709	UniRef50_A0A2C5TVG3	Cluster: IS3 family transposase	2042	0.5	Bacteria	2
A0A2U2GWW2	UniRef50_A0A2C6DH60	Cluster: AraC family transcriptional regulator	78	0.5	Gammaproteobacteria	1236
Q8CZL1	UniRef50_A0A2C6DJ54	Cluster: Adhesin/invasin TibA autotransporter	262	0.5	Enterobacterales	91347
Q9Z375	UniRef50_A0A2D0AQJ5	Cluster: ABC-type xenobiotic transporter	994	0.5	root	1
Q0WGN7	UniRef50_A0A2D0J5M9	Cluster: Cobalamin/Fe3+-siderophores transport system, permease component	130	0.5	Enterobacterales	91347
Q8D177	UniRef50_A0A2D0KJ30	Cluster: Multidrug efflux system	446	0.5	Pseudomonadota	1224
Q5NF74	UniRef50_A0A2D9LEW8	Cluster: Transketolase	1188	0.5	root	1
A0A5P8YBN3	UniRef50_A0A2G0Q7Z1	Cluster: Cysteine protease StiP	1169	0.5	cellular organisms	131567
A0A380PJW4	UniRef50_A0A2G4UDN0	Cluster: Peptidase C80 domain-containing protein	484	0.5	Bacteria	2
A0A6L8PMG7	UniRef50_A0A2I0R9L8	Cluster: Flagellar type III secretion system protein FlhB	521	0.5	Bacillaceae	186817
A0A6L8PZH2	UniRef50_A0A2I0RCT8	Cluster: Peptidase M60 domain-containing protein	506	0.5	Bacteria	2
A0A0H3NF77	UniRef50_A0A2I5HD67	Cluster: Effector protein YopJ	584	0.5	Bacteria	2
O84952	UniRef50_A0A2I5HH81	Cluster: Pathogenicity island 2 effector protein SseG	590	0.5	Gammaproteobacteria	1236
O84951	UniRef50_A0A2I5HH82	Cluster: Pathogenicity island 2 effector protein SseF	888	0.5	Pseudomonadota	1224
A0A0H2XDM6	UniRef50_A0A2K3H1C3	Cluster: Uncharacterized protein	10	0.5	pseudomallei group	111527
Q5NHF0	UniRef50_A0A2L1CJT1	Cluster: Thioredoxin-like fold domain-containing protein	46	0.5	Francisella	262
Q5NHF1	UniRef50_A0A2L1CJV9	Cluster: Uncharacterized protein	9	0.5	Francisella tularensis	263
A0A3N4B1T4	UniRef50_A0A2L1UQB1	Cluster: aminodeoxychorismate synthase	280	0.5	root	1
A0A4Y1WB04	UniRef50_A0A2N5MN70	Cluster: DUF1232 domain-containing protein	97	0.5	Bacteria	2
A0A6L8P1C8	UniRef50_A0A2N5N0U2	Cluster: DNA-binding protein	130	0.5	Bacillales	1385
Q9ZC29	UniRef50_A0A2R4NNL4	Cluster: Fimbrial-type adhesion domain-containing protein	204	0.5	Enterobacterales	91347
Q8ZG77	UniRef50_A0A2S4N3N0	Cluster: Outer membrane protein A	2965	0.5	root	1
A0A6L8NZD9	UniRef50_A0A2S5D397	Cluster: Streptothricin hydrolase	1232	0.5	Bacteria	2
A0A6L8PCV1	UniRef50_A0A2S7MY49	Cluster: glycine--tRNA ligase	630	0.5	root	1
A0A6L8PDF2	UniRef50_A0A2S8X2D4	Cluster: Chaperone protein DnaK	1227	0.5	Bacteria	2
A0A380PLF2	UniRef50_A0A2S9ICU5	Cluster: ABC-type xenobiotic transporter	100	0.5	Gammaproteobacteria	1236
Q8CZT7	UniRef50_A0A2S9ICU6	Cluster: ABC-type xenobiotic transporter	92	0.5	Gammaproteobacteria	1236
A0A5P8YF53	UniRef50_A0A2S9PCS4	Cluster: Phage protein	42	0.5	Enterobacterales	91347
Q9ZC61	UniRef50_A0A2S9PE49	Cluster: N-acetyltransferase	37	0.5	Yersinia	629
A0A0F7RGR8	UniRef50_A0A2S9Y9S3	Cluster: Putative acid--amine ligase YjfC	582	0.5	Bacillaceae	186817
Q8CLN9	UniRef50_A0A2T1EBN3	Cluster: DUF262 domain-containing protein	109	0.5	Bacteria	2
A0A6L8NZL6	UniRef50_A0A2T4U9I7	Cluster: Methionine synthase	2572	0.5	root	1
A0A2U2GX84	UniRef50_A0A2U2GX84	Cluster: Uncharacterized protein	4	0.5	Yersinia pestis	632
A0A2U2H0Q4	UniRef50_A0A2U2H0Q4	Cluster: Uncharacterized protein	1	0.5	Yersinia pestis	632
A0A380PIB3	UniRef50_A0A2U2H1V0	Cluster: Uncharacterized protein	2	0.5	Yersinia pestis	632
A0A0H2W1W6	UniRef50_A0A2U2H1X7	Cluster: Lysozyme inhibitor	244	0.5	root	1
A0A0H2Y9W7	UniRef50_A0A2U2H2E6	Cluster: Uncharacterized protein	8	0.5	Yersinia	629
A0A0H2YBK8	UniRef50_A0A2U2H2J5	Cluster: Phage tail tape measure protein	131	0.5	Yersinia	629
A0A6L8PL56	UniRef50_A0A2U3LPG7	Cluster: Radical SAM core domain-containing protein	588	0.5	root	1
A0A380PFU9	UniRef50_A0A2U8G9G7	Cluster: ABC transmembrane type-1 domain-containing protein	3642	0.5	root	1
A0A2S9PGA1	UniRef50_A0A2U8I7U4	Cluster: Polymer-forming cytoskeletal protein	128	0.5	Enterobacterales	91347
A0A6L8PA25	UniRef50_A0A2V3W7Y7	Cluster: Lipoprotein	1046	0.5	Bacteria	2
O68779	UniRef50_A0A2X1KSV5	Cluster: Mutator family transposase	1395	0.5	root	1
A0A2U2H330	UniRef50_A0A2X3C4X0	Cluster: Peptide ABC transporter permease	1605	0.5	Pseudomonadota	1224
A0A6L7HD54	UniRef50_A0A2X4W4K9	Cluster: MaoC like domain-containing protein	534	0.5	Bacilli	91061
A0A6L8PRR8	UniRef50_A0A2X4W9F6	Cluster: Alcohol dehydrogenase	1408	0.5	Bacteria	2
Q81N18	UniRef50_A0A2X4WFI1	Cluster: ROK family protein	901	0.5	Bacteria	2
Q5NGE3	UniRef50_A0A2Z4XWS0	Cluster: Lipoprotein	39	0.5	Francisellaceae	34064
Q5NI74	UniRef50_A0A2Z4Y0V0	Cluster: ABC transporter substrate-binding protein	42	0.5	Francisellaceae	34064
A0A5P8YAV0	UniRef50_A0A330LVM5	Cluster: Acetolactate synthase	2014	0.5	root	1
A0A5P8YDZ3	UniRef50_A0A330M0R6	Cluster: N-acetylgalactosamine-6-phosphate deacetylase	407	0.5	Gammaproteobacteria	1236
Q8XC86	UniRef50_A0A336NYS8	Cluster: T3SS effector protein EspB	56	0.5	Enterobacteriaceae	543
A0A3N4B135	UniRef50_A0A336QS74	Cluster: Nickel ABC transporter ATP-binding protein	421	0.5	root	1
Q5NET3	UniRef50_A0A345JPZ8	Cluster: Acyl-coenzyme A dehydrogenase	90	0.5	Pseudomonadota	1224
Q5NF50	UniRef50_A0A345JQ75	Cluster: RecBCD enzyme subunit RecC	65	0.5	Bacteria	2
Q5NHG8	UniRef50_A0A345JS92	Cluster: DNA mismatch repair protein MutL	35	0.5	Pseudomonadota	1224
A0A6L7HBC4	UniRef50_A0A347ZYU4	Cluster: Prophage	39	0.5	Bacillaceae	186817
A0A6L8NVI6	UniRef50_A0A348A2D0	Cluster: histidine kinase	974	0.5	Bacteria	2
A0A6L7HS40	UniRef50_A0A355GTJ9	Cluster: Phosphoenolpyruvate synthase (Fragment)	2	0.5	Bacillota	1239
A0A380PMX1	UniRef50_A0A369QH51	Cluster: Protein kinase domain-containing protein	1218	0.5	root	1
Q8D0S2	UniRef50_A0A370SZU3	Cluster: Methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor	474	0.5	Gammaproteobacteria	1236
Q8X834	UniRef50_A0A376HJG7	Cluster: T3SS secreted effector NleC-like protein	364	0.5	root	1
Q8CKB2	UniRef50_A0A376NZA1	Cluster: McrB family protein, GTPase subunit of restriction endonuclease	296	0.5	Enterobacterales	91347
A0A3N4B4D0	UniRef50_A0A377PFX8	Cluster: UTP--glucose-1-phosphate uridylyltransferase	250	0.5	root	1
A0A2U2GVU0	UniRef50_A0A377PNK4	Cluster: Glutamine ABC transporter substrate-binding protein GlnH	498	0.5	root	1
Q8D0L8	UniRef50_A0A378A2I4	Cluster: N-ethylmaleimide reductase	14	0.5	Enterobacterales	91347
A0A378K933	UniRef50_A0A378JF59	Cluster: Substrate of the Dot/Icm secretion system	25	0.5	Legionella	445
Q5ZVF7	UniRef50_A0A378K5L0	Cluster: non-specific serine/threonine protein kinase	32	0.5	Legionella	445
Q5ZSQ9	UniRef50_A0A378LDT0	Cluster: histidine kinase	90	0.5	Bacteria	2
Q4KTX9	UniRef50_A0A378VLY9	Cluster: Adhesin	33	0.5	Pseudomonadota	1224
A0A6H3ACK0	UniRef50_A0A378Y5N5	Cluster: Oligoendopeptidase F	2972	0.5	root	1
A0A6H3A9W0	UniRef50_A0A378ZNS9	Cluster: 5-carboxymethyl-2-hydroxymuconate delta-isomerase	51	0.5	Bacteria	2
